id,ddG_PremPS,url
166R_169F,-1.59,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072215555503292015492
266R_258F,0.19,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072216005301757221695
255R_263F,-0.64,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072216063023978266139
258R_265F,-0.11,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072216110563609635618
75R_76F,0.21,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072216160531194345964
114R_116F,-0.14,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072216205696686276165
310R_311F,-0.29,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072216255022385234386
161R_163F,-1.51,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072216330195631720716
262R_254F,1.06,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072216375797949341270
167R_166F,2.3,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072216425574213520077
256R_254F,0.92,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072216475363747087880
293R_300F,0.12,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072216524834566782901
255R_260F,-0.65,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072216574766287055674
173R_179F,-0.54,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072217021115075699280
206R_200F,-0.29,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072217062962020399290
282R_283F,0.04,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072217105175893724793
121R_120F,-0.09,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072217154933385409442
160R_155F,-0.56,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072217204505553522470
77R_74F,0.26,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072217250740497116129
148R_147F,-0.36,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072217301000314181083
191R_192F,1.53,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072217351033420735806
260R_255F,0.64,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072217393700257997439
172R_180F,-0.87,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072217440569836656230
197R_201F,-0.81,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072217483277918420330
219R_225F,-1.27,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072217525451731463812
198R_201F,0.19,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072217572004370802693
220R_225F,0.39,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072218014219971988801
254R_262F,-0.97,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072218053842737618427
189R_188F,0.38,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072218103825364615715
266R_260F,0.01,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072218143933683369180
297R_294F,0.43,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072218213854109654346
264R_260F,0.19,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072218290009378519973
299R_294F,0.33,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072218380516438125181
265R_261F,0.22,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072218431165700085201
72R_70F,-0.08,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072218474650534637507
35R_34F,0.57,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072218523239372676495
167R_168F,1.35,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072218581934955361687
199R_198F,0.06,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072219031829494505183
204R_198F,-0.28,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072219073924564421671
221R_220F,-0.03,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072219112740617865594
223R_220F,-0.41,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072219155282752856912
281R_280F,-0.08,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072219204651328819282
315R_316F,0.17,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072219251031921940919
268R_269F,-0.21,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072219322183457349174
262R_264F,0.26,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072219371839474533416
298R_299F,-0.32,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072219421267686977798
256R_264F,0.23,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072219470759710949404
79R_76F,0.06,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072219520434121361276
173R_176F,0.35,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072219565772571195437
206R_204F,0.12,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072220015193080739901
80R_76F,0.21,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072220061375939082140
77R_75F,0.16,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072220110950617326688
296R_301F,-0.16,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072220171476724633514
258R_255F,-0.16,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072220235966490143517
172R_177F,-0.16,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072220285458215643467
197R_205F,-0.39,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072220334990755627041
219R_224F,-0.16,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072220384450691112434
198R_205F,0.41,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072220423510231958847
220R_224F,0.63,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072220462255819760319
320R_319F,0.14,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072220504347355129423
260R_257F,-0.07,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072220564761040820835
162R_161F,0.41,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072221022454000463303
319R_320F,-0.27,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072221064586032951523
28R_27F,0.21,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072221121497921079814
164R_163F,-1.8,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072221170886332700960
296R_293F,0.2,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072221220253044042216
116R_113F,1.08,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072221265887083572249
157R_156F,3.05,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072221315379303296149
198R_197F,0.42,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072221365078020371074
220R_219F,1.0,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072221414444175737636
280R_279F,0.54,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072221460534622523807
36R_34F,-3.08,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072221505923241362571
73R_72F,-0.22,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072221562816733429626
257R_261F,0.65,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072222012534954565948
260R_259F,-0.71,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072222062170561979094
262R_256F,0.36,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072222104734588540651
167R_169F,0.76,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072222161684987322572
76R_73F,0.18,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072222211318604077716
78R_73F,0.09,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072222261303203523799
173R_174F,-0.59,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072222310896732055576
206R_202F,-0.44,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072222352844559528496
188R_189F,-0.1,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072222394915612754014
74R_71F,-0.94,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072222444344158590271
263R_254F,0.41,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072222490437080384545
76R_75F,-0.11,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072222535930600961397
70R_71F,0.17,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072222585830909169549
258R_257F,-0.85,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072223035387937991683
156R_160F,-0.68,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072223085492959429128
172R_173F,-0.15,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072223135045685891514
197R_206F,-0.53,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072223184435312752514
157R_160F,2.98,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072223223449686849053
198R_206F,0.46,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072223265912626862690
279R_282F,-0.48,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072223315527362850272
171R_173F,0.3,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072223365223161034545
196R_206F,0.08,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072223414653465503239
280R_282F,0.33,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072223453486886863776
301R_296F,-0.5,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072223500132235849871
301R_303F,0.19,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072223545809960104114
177R_171F,0.07,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072223595382265005702
205R_196F,-0.01,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072300044933666200206
224R_217F,0.03,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072300094753096778212
265R_255F,0.37,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072303295752956475223
278R_284F,-0.07,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072303350372794840644
302R_301F,0.47,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072303400211485721050
56R_55F,0.09,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072303445965631109248
73R_80F,-0.12,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072303495621111134806
257R_264F,-0.04,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072303545073027467613
173R_172F,0.44,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072304430631609079848
206R_197F,0.14,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072304472517463931598
282R_279F,0.4,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072304514851473974391
300R_293F,0.49,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072304560891052700831
320R_318F,0.26,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072305010833700871598
90R_91F,-0.54,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072305075356239448586
28R_26F,0.02,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072305125071831507374
72R_79F,0.18,https://lilab.jysw.suda.edu.cn/research/PremPS/job/2021072305181939236759072
